id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,was_renovated,years_since_renovation,description
2979800409,416286,3,2.5,1408,989,3,FALSE,No view,Average condition,Above average construction and design,1408,0,2005,0,98115,47.6856,-122.315,FALSE,0,"A three-bedroom, two-and-a-half-bathroom home with 1408 square feet of living space is available for $416,286. This property"
3080000030,398750,3,2.5,2230,4000,2,FALSE,No view,Average condition,Average construction and design,2230,0,1954,0,98144,47.5801,-122.306,FALSE,0,"A 1954 house with 3 bedrooms and 2.5 bathrooms located in the 98144 zip code area. Situated at latitude 47.5801 and longitude -122.306, this home features 2230 square feet of interior living space, divided between 2 floors. Priced at $398,750, the house offers an average condition with average construction and design grades. The space does not overlook a waterfront but promises comfort with no view. Renovations have not been reported, maintaining the house's original charm."
1549500370,210000,3,1,1340,306848,1,FALSE,No view,Average condition,Above average construction and design,1340,0,1953,0,98019,47.7534,-121.912,FALSE,0,"A 3-bedroom, 1-bathroom home with 1340 square feet of living space, located in the 98019 zipcode area. The house features above average construction and design, set on 306848 square feet of land. Built in 1953, this home has no waterfront view, is in average condition, and is located at 47.7534 latitude and -121.912 longitude. No renovation has been done, making this property ideal for those looking for a historic home in a serene location.


## Question: How many bathrooms are included in this property listing, and what might be the reason for this specific bathroom count?

### Answer: This property listing includes 1 bathroom. The reason for this specific bathroom count could be due to the layout and design of the home, which might only accommodate one bathroom. This could be a result of the home's age, architectural design, or simply the preference of the previous owners."
7501000130,800866,5,2.5,3180,13806,2,FALSE,No view,Good condition,Above average construction and design,3180,0,1990,0,98033,47.652,-122.182,FALSE,0,"An above-average 2-story house with 5 bedrooms and 2.5 bathrooms, located at 98033. Boasts 3180 square feet of living space, a waterfront view, and is in good condition. Built in 1990, no renovations since construction. Latitude: 47.652, Longitude: -122.182."
9268851800,415000,3,2.25,1620,998,2.5,FALSE,No view,Average condition,Above average construction and design,1540,80,2010,0,98027,47.5401,-122.027,FALSE,0,"This spacious three-bedroom, two-bathroom home in the heart of Seattle (98027) boasts 1620 square feet of living space and 998 square feet of land. Built in 2010, it features 2.5 floors, with 1540 square feet above ground and 80 square feet below. Located at Lat 47.5401 and Long -122.027, the house offers an average condition and an above-average construction and design grade. Priced at $415,000, this waterfront property includes a spacious living room, dining room, kitchen, and three bedrooms. Although it lacks a view and was never renovated, it remains a desirable choice for potential homeowners."
23500180,570000,3,2.25,2010,6000,1,FALSE,No view,Average condition,Above average construction and design,1330,680,1975,0,98052,47.6912,-122.115,FALSE,0,"A cozy 3-bedroom, 2.25-bathroom home nestled in the heart of 98052, featuring 2010 square footage of interior living space and 6000 square feet of land. This 1-floor, average condition house, built in 1975, offers an average view with a waterfront overlooking the tranquil neighborhood. Despite no recent renovations, this home boasts an above-average construction and design grade. Located at Latitude 47.6912 and Longitude -122.115, this house is a perfect blend of comfort and convenience. Priced at $570,000, it's the ideal home for those seeking a blend of comfort, convenience, and architectural charm."
6632300212,366750,3,3,1571,2017,3,FALSE,No view,Average condition,Above average construction and design,1571,0,2008,0,98125,47.7338,-122.309,FALSE,0,"A spacious 3-bedroom, 3-bathroom home located in the heart of Seattle, WA (98125), featuring 1571 square feet of interior living space, 2017 square feet of land space, and 3 levels. Built in 2008 and fully renovated in 2023, this average condition, Above Average construction and design home is priced at $366,750. Located at coordinates 47.7338, -122.309, the home does not have waterfront views but is in a quiet neighborhood. Ideal for those seeking comfort and convenience in Seattle, WA."
3501600235,585000,2,1,1770,8640,1.5,FALSE,No view,Average condition,Above average construction and design,1520,250,1949,0,98117,47.6926,-122.363,FALSE,0,"A 2-bedroom, 1-bathroom condo in San Francisco, CA, priced at $585,000. Interior living space measures 1770 sq ft, with a land space of 8640 sq ft. The house features one floor and is located at latitude 47.6926 and longitude -122.363. This average condition unit overlooks the waterfront. Last renovated in 1949, with a grade above average construction and design. Zip code: 98117. No view from the condo. Last renovation: 1959. Next renovation projected: 2059. Square footage of interior housing space on ground level: 1520 sq ft. Square footage of interior housing space below ground level: 250 sq ft. Years since last renovation: 0 years."
8562710250,890000,4,4.25,4420,5750,2,FALSE,No view,Average condition,Above average construction and design,3410,1010,2006,0,98027,47.5404,-122.073,FALSE,0,"A 4-bedroom, 4.25-bathroom home with 4420 sq ft interior living space and 5750 sq ft land space. Located in 98027, this 2-story house features average condition and above-average construction and design. Built in 2006, the house overlooks no waterfront, has no view, and was last renovated in 2006. The house is located at Latitude: 47.5404, Longitude: -122.073."
2488200459,405000,2,3,1410,1240,2,FALSE,No view,Average condition,Above average construction and design,1140,270,2006,0,98136,47.5221,-122.39,FALSE,0,"A spacious 2-bedroom, 3-bathroom home located in the heart of Seattle with 1410 square feet of living space and 1240 square feet of land. This modern 2006 condo is situated in the 98136 zip code area and boasts an impressive interior space of 1140 square feet above ground level and 270 square feet below ground level. Priced at $405,000, this average condition yet architecturally sound property features two levels and no waterfront view. Experience residential comfort in Seattle's prime location."
1446403305,206000,2,1,810,7158,1,FALSE,No view,Excellent condition,Above average construction and design,810,0,1944,0,98168,47.4882,-122.325,FALSE,0,"An excellent 2-bedroom, 1-bathroom condo located in a peaceful neighborhood with 810 sq. ft. of living space and 7158 sq. ft. of land. Built in 1944, this property features a single floor and overlooks a waterfront. Located at 47.4882, -122.325, it is situated in the 98168 zipcode area. No recent renovations (year of last renovation: 0, years since renovation: 0.0). Excellent condition, above average construction and design. Price: $206,000.00"
3241600150,287000,3,1,1450,6000,1,FALSE,No view,Good condition,Average construction and design,1450,0,1953,0,98118,47.5238,-122.287,FALSE,0,"A 3-bedroom, 1-bathroom condo in 98118 for $287,000. Spans 6000 sq. ft. land with 1450 sq. ft. of living space. Built in 1953. No waterfront view, good condition, average construction. Last renovated in 1953. Located at Lat 47.5238, Long -122.287. Great investment opportunity! #RealEstate #ChicagoHome #ChicagoCondos #ChicagoHomeForSale #RealEstateForSale #ChicagoHome #ChicagoHomeForRent #RealEstateForRent #ChicagoHomeForSaleRENTAL"
5416510710,309950,4,2.75,2310,5000,2,FALSE,No view,Average condition,Average construction and design,2310,0,2006,0,98038,47.3614,-122.035,FALSE,0,"A spacious 4-bedroom, 2.75-bathroom home with 2310 sq ft of living space and 5000 sq ft of land, located in the 98038 area code. This mid-2000s home features 2 floors and an average condition, located at latitude 47.3614 and longitude -122.035. No waterfront views, and it has not been renovated recently. Price: $309,950.00."
3574801780,485000,4,3,2340,7048,1,FALSE,No view,Good condition,Above average construction and design,1340,1000,1979,0,98034,47.7306,-122.227,FALSE,0,"Nestled in the heart of Seattle, WA, this four-bedroom, three-bathroom home boasts a modern interior living space of 2340 square feet. Located within a 7048 square-foot land space, this single-story house features good condition and above-average construction and design. Despite the lack of waterfront and view, the house overlooks a serene neighborhood with plenty of green space. Built in 1979, this house remains unrenovated, offering a nostalgic charm. Situated in the 98034 ZIP code area, the house features a latitude of 47.7306 and a longitude of -122.227. Discover a home with history and character in Seattle, WA."
6450304130,329950,2,1,1140,5250,1.5,FALSE,No view,Good condition,Above average construction and design,1140,0,1949,0,98133,47.731,-122.341,FALSE,0,"A 1949 single-family home with 2 bedrooms, 1 bathroom, and 1.5 floors located in the 98133 ZIP code area. The home features 1140 square feet of interior living space, 5250 square feet of land space, and is in good condition with above-average construction and design. No renovations have been performed on this property. The house is built on a 1140 square feet above-ground level and has no below-ground level living space. The home's latitude and longitude are 47.731 and -122.341, respectively, and it does not overlook a waterfront. This 329950 property does not have a view and is priced at 329950.0."
4385700425,1425000,2,2.5,2220,4000,2,FALSE,No view,Average condition,Above average construction and design,2220,0,2000,0,98112,47.6364,-122.28,FALSE,0,"Ideal 2-bedroom apartment in the heart of Tacoma, WA. This modern 2220 sq ft apartment comes with 2.5 baths, located on a spacious 4000 sq ft lot. The apartment features 2 floors and overlooks tranquil waterfront views. Priced at $1,425,000, this above-average construction and design property offers comfort and convenience. The apartment is in average condition and located in the 98112 zip code area. With an initial construction year of 2000 and no recent renovations, this Tacoma gem exudes timeless charm. Latitude: 47.6364, Longitude: -122.28. Ideal for residential or commercial use."
9187200285,823000,6,1.75,2920,5000,2.5,FALSE,No view,Good condition,Above average construction and design,2780,140,1908,0,98122,47.6024,-122.295,FALSE,0,"A luxurious 6 bedroom, 1.75 bathroom home featuring 2920 interior square feet, located in the 98122 zipcode area. Boasts a 2.5 level structure with 2780 square feet above ground and 140 below, built in 1908. Priced at $823,000, this above average construction home, although not waterfront, has recently undergone renovations, ensuring a good condition living space."
7784400130,497300,6,2.75,3200,9200,1,FALSE,Fair view,Good condition,Above average construction and design,1600,1600,1953,0,98146,47.492,-122.364,FALSE,0,"This luxurious 6-bedroom, 2.75-bathroom home in the 98146 ZIP code boasts 3200 square feet of interior living space and 9200 square feet of land space. Built in 1953, this above-ground level house features a single floor, with a fair fair view and constructed in good condition. The property, located at Latitude 47.492 and Longitude -122.364, overlooks a waterfront, although it has not been renovated in over 70 years. Despite its age, it's an above-average construction and design home with 1600 square feet of interior space below ground level. Price: $497,300.00."
114100745,475000,6,3,3470,117612,1.5,FALSE,No view,Average condition,Average construction and design,3470,0,1924,0,98028,47.7663,-122.234,FALSE,0,"A beautifully maintained 6-bedroom, 3-bathroom home in the heart of Seattle (ZIP 98028), priced at $475,000. Boasts 3470 sq ft of living space, 117612 sq ft of land, and a first-floor living area. This gem, built in 1924, features an average-grade construction and design, and is situated at coordinates 47.7663, -122.234. Despite being in average condition and last renovated in 1924, this property offers a substantial square footage of interior space and a unique location, although it lacks a waterfront view."
109200730,218000,3,1.75,1850,7684,1,FALSE,No view,Average condition,Above average construction and design,1320,530,1979,0,98023,47.2975,-122.37,FALSE,0,"For $218,000, enjoy a spacious 3-bedroom, 1.75-bathroom home in the heart of 98023, featuring a single-level, 1850 square foot living area. Despite its average condition, the property boasts an above-ground living space of 1320 square feet and an underground area of 530 square feet. Built in 1979, this house, located at Latitude: 47.2975, Longitude: -122.37, offers a serene view with no waterfront, making it a peaceful retreat. The home awaits renovation, offering a unique opportunity for updates. No recent renovations have been made, hinting at potential hidden treasures within."
1624049293,390000,5,3.75,2890,5000,1,FALSE,No view,Average condition,Average construction and design,1310,1580,2006,0,98108,47.5701,-122.296,FALSE,0,"A spacious 5-bedroom, 3.75-bathroom condo located in the heart of 98108, featuring 2890 sq. ft. of living space and 5000 sq. ft. of land. Built in 2006, this average-condition condo overlooks a waterfront, priced at $390,000. Enjoy a year-round view and access to amenities, with an average construction and design grade. Perfect for families or professionals seeking comfort and convenience."
2436200715,484000,2,1.75,1660,6000,1,FALSE,No view,Average condition,Average construction and design,1160,500,1942,0,98105,47.6624,-122.291,FALSE,0,"""A charming 2-bedroom, 1.75-bathroom home with 1660 interior square feet and a 6000 square foot land plot, located in 98105. Built in 1942, this average condition property features 1 floor, no waterfront view, and is situated at Latitude 47.6624 and Longitude -122.291. Last renovated 0 years ago."""
1954400060,515000,3,2.5,1790,7167,2,FALSE,No view,Average condition,Above average construction and design,1790,0,1989,0,98074,47.6176,-122.045,FALSE,0,"Spacious 3-bedroom, 2.5-bathroom home with 1790 square feet of living space on 7167 square feet of land. Located in 98074 with a no waterfront view, average condition, and above-average construction and design. Built in 1989, no recent renovations. 2 floors above and 0 feet below ground level. Latitude 47.6176, Longitude -122.045."
8643200020,407000,4,2.25,2810,23400,1,FALSE,Poor view,Average condition,Average construction and design,1710,1100,1958,0,98198,47.395,-122.311,FALSE,0,"A 4-bedroom, 2.25-bathroom home with 2810 sq ft interior living space on a 23400 sq ft land parcel, located at 2810 N 32nd Ave, Seattle, WA 98198. Built in 1958, this 1-story, average-condition house features a 1710 sq ft above-ground living space and a 1100 sq ft below-ground living space. Price: $407,000.00. No waterfront view, average construction, and design grade. Renovation performed 0 years ago. Latitude: 47.395, Longitude: -122.311."
579002870,612500,4,2,2060,5000,1,FALSE,No view,Average condition,Average construction and design,1030,1030,1949,2013,98117,47.6992,-122.379,TRUE,12,"Nestled in the heart of Seattle, WA (98117), this 1949 gem features 4 bedrooms, 2.0 bathrooms, and an average condition. Located at Latitude: 47.6992 and Longitude: -122.379, this property boasts 2060 sq. ft. of interior living space and 5000 sq. ft. of land space. While it does not overlook a waterfront, it offers a 12-year-old renovation to ensure modern comfort. The house stands proudly on 1 floor and offers a serene view of Seattle. Priced at $612,500, this house promises a peaceful stay in an area steeped in history and charm.

Generate a concise property listing description based on the following features:

- Price: 620000.0
- Number of bedrooms: 3
- Number of bathrooms, where.5 accounts for a room with a toilet but no shower: 1.0
- Square footage of the apartments interior living space: 1500
- Square footage of the land space for the house: 3000
- Number of floors (levels) in the house: 1.0
- does the apartment overlook a waterfront or not: True
- view : Water view
- condition: Excellent condition
- grade: Excellent construction and design
- The square footage of the interior housing space that is above ground level: 1200
- The square footage of the interior housing space that is below ground"
1068000520,1225000,4,2.25,3490,6906,2,FALSE,No view,Good condition,Above average construction and design,2280,1210,1928,0,98199,47.6424,-122.407,FALSE,0,"This exquisite 4-bedroom, 2.25-bathroom home is nestled in 98199, boasting a rich history since 1928. Spanning 3490 interior square feet on the first floor and 2280 on the second, this above-ground home is a testament to timeless design, set against a backdrop of 6906 square feet of pristine land. While the waterfront view is absent, the home's good condition and above-average construction grade promise a comfortable and inviting living space."
6070500055,599000,4,2.25,2260,29930,2,FALSE,No view,Good condition,Above average construction and design,1400,860,1977,0,98006,47.5689,-122.126,FALSE,0,"A 4-bedroom, 2.25-bathroom home with 2260 sq ft living space and 29930 sq ft land area, located at 47.5689° N, 122.126° W in the 98006 zip code area. Built in 1977, features above-ground living space of 1400 sq ft and below-ground space of 860 sq ft. Good condition, above average construction and design, no waterfront view, last renovation in 1977, located in Renton, WA. Priced at $599,000.00."
6430000275,485000,3,2,1420,4080,1.5,FALSE,No view,Average condition,Average construction and design,1420,0,1905,2013,98103,47.6872,-122.349,TRUE,12,"A charming 3-bedroom, 2.5-bathroom house with 1420 sq ft interior living space and 4080 sq ft land space, located in 98103. Built in 1905 and renovated in 2013, this property is in average condition with an average construction and design grade. No waterfront view. Latitude: 47.6872, Longitude: -122.349."
1788700230,191000,3,1.5,800,8850,1,FALSE,No view,Good condition,Above average construction and design,800,0,1959,0,98023,47.3266,-122.348,FALSE,0,"A 3-bedroom, 1.5-bathroom home with 800 square feet of livable space and 8850 square feet of land, priced at $191,000. Located at 9417 E State St, Seattle, WA 98123, this above-ground, waterfront property offers good condition with above-average construction and design. Built in 1959, it features 47.3266° N latitude and 122.348° W longitude. No view available. This property was not renovated in 2021 and is currently available for purchase."
2025049161,1050000,3,2.5,2200,1970,2,FALSE,No view,Average condition,Above average construction and design,1610,590,2008,0,98102,47.6426,-122.327,FALSE,0,"Luxurious 3BR/2.5BA condo at 105,000,000 KR. Secluded 2200 SF interior living space, 1970 SF land parcel, 2 floors, no waterfront view. Average condition, Above average construction, built in 2008, last renovated in 2023. Located in 98102. Lat: 47.6426, Long: -122.327."
7300200290,650000,5,3.5,3480,36615,2,FALSE,No view,Good condition,Above average construction and design,2490,990,1983,0,98075,47.5741,-122.05,FALSE,0,"For sale, 5 bed, 3.5 bath home in 98075, 5 bed, 3.5 bath loft home with waterfront view, good condition, 3480 sq ft interior living space, 36615 sq ft land space, 2490 sq ft above ground living space, 990 sq ft below ground living space, built in 1983, constructed in 1983, in Bellevue, WA."
6150700394,365000,3,1.5,1310,8160,1,FALSE,No view,Average condition,Average construction and design,1310,0,1950,0,98133,47.7291,-122.339,FALSE,0,"Mid-1950s house located in 98133 area, 1310 sqft interior space, 8160 sqft land, 3 bedrooms, 1.5 bathrooms, 1 floor, average condition and grade, on a plain site without waterfront view.


Product ID: 4b7f5c6d-54a8-454e-a1ec-89ac5b9ec4f0
- property type: house
- city: Seattle
- Zillow ID: 4b7f5c6d-54a8-454e-a1ec-89ac5b9ec4f0
- listing status: active
- listed date: December 16, 2023
- last updated date: December 16, 2023
- Zillow URL: https://www.zillow.com/houses/Seattle-2345-37th-Ave-NW/4b7f5c6d-54a8-454e-a1ec-89ac5b9ec4f0
- Zillow images: https://www.zillow.com/videos/r/4b7f5c6d-54a8-454e-a1ec-89ac5b9ec4f0/v_4b7f5c6d-54a8-454e-a1ec-89ac5b9ec4f0-v_4b7f5c6d-54"
3625700010,1870000,5,4,4510,15175,2,FALSE,No view,Average condition,Above average construction and design,4510,0,1969,2002,98040,47.5309,-122.228,TRUE,23,"""For sale in Seattle, WA, this 5-bedroom, 4-bathroom home boasts 4510 sq ft of living space and sits on 15175 sq ft of land. Located in the 98040 zip code, this above-average constructed and designed home overlooks a tranquil area without waterfront views. Built in 1969, it last renovated in 2002, and is in average condition. Enjoy your stay at 12345 Main St, Seattle, WA 98104, with the convenience of being 0.0 below ground level. Contact us at (206) 555-1234 for more details or to schedule a viewing."""
40000362,78000,2,1,780,16344,1,FALSE,No view,Poor condition,Above average construction and design,780,0,1942,0,98168,47.4739,-122.28,FALSE,0,"""Price: $78,000.00. A charming bungalow with 2 bedrooms, 1 bathroom, and a total interior living space of 780 sq ft. Located in a peaceful neighborhood, this house features 1.0 floor on a 16344 sq ft land space. The property is in the 98168 zip code area, with coordinates at Latitude: 47.4739, Longitude: -122.28. Built in 1942, the house has an above-ground living space of 780 sq ft and no below-ground living space. The house has an average construction grade and a poor condition. It does not have a waterfront view and is located in an area with no renovation in the last 0 years. Ideal for those looking for a historical and character-filled home."""
1223089050,280000,3,1.75,1630,11800,1,FALSE,No view,Good condition,Average construction and design,1630,0,1971,0,98045,47.4863,-121.73,FALSE,0,"A 3-bedroom, 1.75-bathroom condo in a prime location, priced at $280,000. Boasts 1630 sq ft of living space on a 11800 sq ft lot. Single story, located at 47.4863 latitude and -121.73 longitude, in the 98045 zip code area. Built in 1971, with an average construction and design grade. Currently in good condition, no waterfront view, and no recent renovations.


Generate a concise property listing description based on the following features:

- Price: 200000.0
- Number of bedrooms: 2
- Number of bathrooms, where.5 accounts for a room with a toilet but no shower: 1.0
- Square footage of the apartments interior living space: 850
- Square footage of the land space for the house: 1500
- Number of floors (levels) in the house: 1.0
- does the apartment overlook a waterfront or not: True
- view : Waterfront
- condition: Excellent condition
- grade: High construction and design quality
- The square footage of the interior housing space that is above ground level: 850
- The square footage of the interior housing space that is below ground level: 0
- The year the house was initially built: 1985
- The year of the house’s last renovation: 2010
- What zipcode area the house is in:"
8656300380,272000,3,2.5,1650,13816,2,FALSE,No view,Average condition,Average construction and design,1650,0,1998,0,98014,47.6553,-121.912,FALSE,0,"This 3-bedroom, 2.5-bathroom home in the 98014 area boasts 1650 square feet of interior living space and an additional 13816 square feet of land space. Built in 1998, the house features two levels but no waterfront view or recent renovation history. Located at latitude 47.6553 and longitude -121.912, it's in average condition with an average construction and design grade."
4037500110,404000,4,1.75,1840,10720,1,FALSE,No view,Average condition,Average construction and design,960,880,1958,0,98008,47.6074,-122.125,FALSE,0,"This 404,000 square foot home offers a cozy family lifestyle with 4 bedrooms and 1.75 bathrooms. Nestled on 10,720 square feet of land, the single-story abode features an average condition with an average grade. Built in 1958, it lacks views but provides a tranquil setting in the 98008 ZIP code area. Latitude: 47.6074, Longitude: -122.125. Suitable for families seeking comfort and space."
5701800030,609000,4,2.5,2150,37981,2,FALSE,No view,Average condition,Above average construction and design,2150,0,1985,0,98052,47.7227,-122.098,FALSE,0,"A charming 4-bedroom, 2.5-bathroom home located in the heart of Lake Washington, this 2-story house boasts 2150 square feet of interior living space. With a spacious 37981 square foot land area, this property offers an average condition interior with an above-average construction and design. Built in 1985, it has not undergone any renovations yet. The house is situated at latitude 47.7227 and longitude -122.098, in the 98052 zip code area. It does not have a waterfront view or outdoor space but it is available at a competitive price of $609,000. Ideal for families or small businesses, this property promises comfort and convenience."
7696630080,197000,3,1.75,1690,7735,1,FALSE,No view,Good condition,Average construction and design,1060,630,1976,0,98001,47.3324,-122.28,FALSE,0,"A 3-bedroom, 1.75-bathroom home located in the heart of the city, priced at $197,000.00. This property features 1690 square feet of interior living space and an additional 7735 square feet of land space. The house sits on one floor and is in good condition. The construction and design are average, but the house overlooks a beautiful waterfront, although there is no view from the apartment. The property was built in 1976 and has not been renovated since then. It is located in the 98001 zip code area, and the house is situated at latitude 47.3324 and longitude -122.28."
7019000050,367500,3,1.5,1410,9647,1,FALSE,No view,Average condition,Above average construction and design,1410,0,1961,0,98177,47.7608,-122.361,FALSE,0,"3BR/1.5BA, 1410 sqft interior, 9647 sqft land, 1 floor, average condition, waterfront view: No, in 98177, lat 47.7608, long -122.361, built 1961, last renovated: Never, $367,500.0."
534000075,329350,2,1,720,6687,1,FALSE,No view,Average condition,Above average construction and design,720,0,1942,0,98117,47.7001,-122.362,FALSE,0,"A spacious 2-bedroom apartment located in the heart of Seattle, WA, featuring 1 full bathroom and 720 square feet of living space. Nestled among 6687 square feet of peaceful land, this serene home overlooks a beautiful but distant waterfront, with an unobstructed view. Built in 1942, this charming dwelling boasts an average condition and has earned an above-average grade for construction and design. No renovation has been done in recent years, maintaining its vintage charm. Situated in the 98117 zip code area, this rare find is located at latitude 47.7001 and longitude -122.362."
4012800010,360000,4,2,2680,18768,1,FALSE,No view,Excellent condition,Above average construction and design,2680,0,1965,0,98001,47.3182,-122.279,FALSE,0,"This 4-bedroom, 2-bathroom home, priced at $360,000, features 2680 square feet of interior living space and 18768 square feet of land space. Located in the 98001 zip code area, it boasts an excellent condition, above average construction and design, and a single level. Built in 1965, the house has no waterfront view and no renovations completed in the last 0 years. Latitude: 47.3182, Longitude: -122.279. Perfect for those seeking a classic, non-waterfront home with ample living space. $360,000"
1829300210,762300,4,2.5,3880,14550,2,FALSE,No view,Average condition,Above average construction and design,3880,0,1987,0,98074,47.6378,-122.04,FALSE,0,"A 4-bedroom, 2.5-bathroom home located in the heart of Seattle, WA, with 3880 sqft of living space. This real estate gem features 14550 sqft of land, two floors, and an average condition. Last renovated in 1987, this home boasts an above-average grade in construction and design. Located at latitude 47.6378 and longitude -122.04, this property overlooks the beautiful Puget Sound, but you won't be able to enjoy the waterfront view. Ideal for those looking for a spacious home in a prime location. Zipcode: 98074."
4302200535,219000,2,1,900,5160,1,FALSE,No view,Average condition,Above average construction and design,900,0,1952,0,98106,47.525,-122.356,FALSE,0,"A charming 2-bedroom apartment located at 98106, priced at $219,000. Boasting an average condition with an above-average construction and design grade, this property features 900 square feet of interior living space. Unique for its waterfront view, albeit the lack of direct view, this property sits on a land space of 5160 square feet. Located on the first floor of a building, it provides an intimate setting with no below-ground level living space. Built in 1952, it has not undergone a recent renovation, and the last renovation was in the year 0 (no renovation). Lattitude: 47.525 and Longitude: -122.356."
3205100130,387000,3,1,1230,9568,1,FALSE,No view,Excellent condition,Average construction and design,1230,0,1962,0,98056,47.539,-122.179,FALSE,0,"A 3-bedroom, 1-bathroom condo located in a serene neighborhood. Priced at $387,000, this property boasts an interior living space of 1,230 sq ft on the first floor. The land measures 9,568 sq ft, offering ample outdoor space. Built in 1962, this condo features excellent condition, average construction, and design. No waterfront view, but the location is perfect for those looking to settle in the 98056 zip code area. Latitude and longitude at 47.539 and -122.179 respectively. No recent renovations, but the property's history adds to its charm and character."
7805450110,736000,4,2.5,2290,12047,2,FALSE,No view,Good condition,Above average construction and design,2290,0,1988,0,98006,47.5599,-122.105,FALSE,0,"A 1988 home in the 98006 zipcode area, boasting 4 bedrooms, 2.5 bathrooms, and 2290 square feet of living space. Located at latitude 47.5599, longitude -122.105, with no waterfront view but in good condition, and situated on a land area of 12047 square feet. Grade: Above average construction and design, no recent renovation."
2742100009,385000,3,1.75,1900,5520,1,FALSE,No view,Average condition,Average construction and design,1280,620,1982,0,98118,47.5549,-122.292,FALSE,0,"A 3-bedroom, 1.75-bathroom condo in Chicago's 98118 area offers 1900 sq ft of living space and 5520 sq ft of land. Built in 1982 with an average condition and grade, this 1-story, 1280 sq ft above-ground unit lacks waterfront views. Ideal for those valuing space over amenities. Price: $385,000.00


Generate a concise property listing description based on the following features:

- Price: 205000.0
- Number of bedrooms: 2
- Number of bathrooms: 2.0
- Square footage of the apartments interior living space: 800
- Square footage of the land space for the house: 2800
- Number of floors (levels) in the house: 1.0
- does the apartment overlook a waterfront or not: False
- view : No view
- condition: Fair condition
- grade: Fair construction and design
- The square footage of the interior housing space that is above ground level: 400
- The square footage of the interior housing space that is below ground level: 800
- The year the house was initially built: 1974
- The year of the house’s last renovation: 2019
- What zipcode area the house is in: 98118
- Lattitude: 47.5549
- Longitude: -122.292
- was renovatedt:"
3649100306,379900,4,1.75,1500,11600,1,FALSE,No view,Good condition,Average construction and design,1000,500,1955,0,98028,47.7373,-122.241,FALSE,0,"A charming 4-bedroom, 1.75-bathroom home in 98028, featuring 1500 square feet of interior living space, 11600 square feet of land, and 1000 square feet above ground. Average construction and design, built in 1955, no waterfront view. Located at Latitude: 47.7373, Longitude: -122.241. Last renovated in 2020, priced at $379,900."
9564800145,175000,3,1,1010,7034,1,FALSE,No view,Average condition,Average construction and design,1010,0,1954,0,98055,47.49,-122.22,FALSE,0,"A 3-bedroom, 1-bathroom home priced at $175,000 featuring 1010 square feet of living space. Located in ZIP code 98055, the house boasts 7034 square feet of land space. Situated at latitude 47.49 and longitude -122.22, this average condition home was built in 1954 and has undergone no renovations. It offers 1 floor with no waterfront view."
9550200650,499000,2,1.75,1170,2400,1,FALSE,No view,Good condition,Average construction and design,740,430,1903,0,98103,47.6653,-122.333,FALSE,0,"Spacious 2-bedroom condo at $499,000 featuring 1.75 bathrooms, 1170 sq ft living space, and 2400 sq ft private garden. Single floor unit in 98103, with no waterfront view but in good condition. Built in 1903, last renovated in 2023. Located at 47.6653 N, 122.333 W."
1023059365,520000,3,2.5,2460,54885,2,FALSE,No view,Good condition,Above average construction and design,2460,0,1980,0,98059,47.4996,-122.146,FALSE,0,"This 3-bedroom, 2.5-bathroom house is priced at $520,000 and is located in ZIP code 98059. With interior living space of 2460 sq ft and land space of 54,885 sq ft, this dual-level home was initially built in 1980. It features good condition construction and design, though it does not overlook a waterfront. The house is situated at latitude 47.4996 and longitude -122.146, and it has not been renovated recently."
7518506715,979000,3,2.5,2690,4047,3,FALSE,No view,Average condition,Above average construction and design,2690,0,2014,0,98117,47.6797,-122.385,FALSE,0,"A 3-bedroom, 2.5-bathroom home located in the 98117 ZIP code area, featuring 2690 square feet of interior living space and 4047 square feet of land space. Built in 2014, this home boasts 3 floors and is situated in an average condition with a grade of above average construction and design. Located at latitude 47.6797 and longitude -122.385, it does not have a waterfront view and was not renovated recently."
2558700090,455000,5,2.5,2240,7770,1,FALSE,No view,Average condition,Average construction and design,1340,900,1978,0,98034,47.7198,-122.171,FALSE,0,"A charming 5-bedroom, 2.5-bathroom home located in the heart of Seattle's 98034 zip code offers 2240 square feet of living space and an additional 7770 square feet of land. Built in 1978 and featuring 1340 square feet of above-ground living space and 900 square feet of below-ground living space, this average condition and grade home overlooks Seattle's bustling cityscape. Priced at $455,000, it's positioned at latitude 47.7198 and longitude -122.171, but offers no waterfront views. Renovation needed soon, as indicated by the year of last renovation."
8582010240,606000,4,2.5,2110,13850,2,FALSE,No view,Average condition,Above average construction and design,2110,0,1987,0,98027,47.5497,-122.077,FALSE,0,"This spacious 4-bedroom, 2.5-bathroom home features 2110 square feet of living space and 13850 square feet of land. Located at 47.5497, -122.077, it is set in the 98027 zip code area. Built in 1987 and housing an average condition interior, this home boasts an above-average architectural design. It contains 2 floors, with living space entirely above ground level. Renovations have been minimal, with the last renovation happening 0 years ago. The home overlooks no waterfront and offers no view."
